241906325,03/02/2024 12:00:00 AM,03/01/2024 12:00:00 AM,2300,19,Mission,1906,2,626,INTIMATE PARTNER - SIMPLE ASSAULT,2000 0913 1813 0444,39,F,H,501,SINGLE FAMILY DWELLING,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,626,,,,13500    RAVEN                        ST,,34.3161,-118.4287
240308497,03/29/2024 12:00:00 AM,03/29/2024 12:00:00 AM,0500,03,Southwest,0308,1,510,VEHICLE - STOLEN,,0,,,101,STREET,,,IC,Invest Cont,510,,,,23RD                         ST,PORTLAND                     ST,34.0339,-118.281
240106142,01/30/2024 12:00:00 AM,01/10/2024 12:00:00 AM,1200,01,Central,0155,2,845,SEX OFFENDER REGISTRANT OUT OF COMPLIANCE,1501,0,M,O,726,POLICE FACILITY,,,AA,Adult Arrest,845,,,,200 E  6TH                          ST,,34.0448,-118.2474
241804988,01/22/2024 12:00:00 AM,01/18/2024 12:00:00 AM,0930,18,Southeast,1827,1,510,VEHICLE - STOLEN,,0,,,104,DRIVEWAY,,,IC,Invest Cont,510,,,,9400    HOLMES                       AV,,33.951,-118.2408
241508001,03/22/2024 12:00:00 AM,03/18/2024 12:00:00 AM,0052,15,N Hollywood,1506,1,442,SHOPLIFTING - PETTY THEFT ($950 & UNDER),0325,20,M,H,213,WAREHOUSE,,,IC,Invest Cont,442,,,,7100    VINELAND                     AV,,34.2027,-118.3745
241605579,02/21/2024 12:00:00 AM,02/21/2024 12:00:00 AM,0800,16,Foothill,1611,2,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",0329 1300,54,M,H,122,"VEHICLE, PASSENGER/TRUCK",,,IC,Invest Cont,740,,,,11600    WOODCOCK                     AV,,34.2814,-118.4269
241505542,01/31/2024 12:00:00 AM,01/31/2024 12:00:00 AM,1835,15,N Hollywood,1513,2,753,DISCHARGE FIREARMS/SHOTS FIRED,1402 1100 0216,0,M,O,109,PARK/PLAYGROUND,102,HAND GUN,IC,Invest Cont,753,998,,,LEMAY                        ST,RHODES                       AV,34.1912,-118.4031
240706657,03/03/2024 12:00:00 AM,03/03/2024 12:00:00 AM,2000,07,Wilshire,0702,1,310,BURGLARY,0358,67,F,O,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,310,,,,700 N  OGDEN                        DR,,34.0838,-118.3595
242106568,03/05/2024 12:00:00 AM,03/04/2024 12:00:00 AM,2215,21,Topanga,2187,1,310,BURGLARY,0344 1402 0378 1420,0,M,W,301,GAS STATION,,,IC,Invest Cont,310,998,,,5300    TOPANGA CANYON               BL,,34.166,-118.6058
241407906,03/26/2024 12:00:00 AM,03/26/2024 12:00:00 AM,0915,14,Pacific,1487,2,860,BATTERY WITH SEXUAL CONTACT,0522 0509,25,F,H,102,SIDEWALK,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,860,,,,9100 S  SEPULVEDA                    BL,,33.954,-118.3962
241605860,02/29/2024 12:00:00 AM,02/25/2024 12:00:00 AM,1200,16,Foothill,1659,1,510,VEHICLE - STOLEN,,0,,,101,STREET,,,IC,Invest Cont,510,,,,6600    DAY                          ST,,34.2529,-118.2758
240904557,01/17/2024 12:00:00 AM,01/16/2024 12:00:00 AM,1430,09,Van Nuys,0943,2,624,BATTERY - SIMPLE ASSAULT,0400 1258,13,F,B,101,STREET,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,624,,,,5600    VAN NUYS                     BL,,34.1747,-118.4442
241205111,01/18/2024 12:00:00 AM,01/17/2024 12:00:00 AM,2200,12,77th Street,1213,1,510,VEHICLE - STOLEN,,0,,,101,STREET,,,IC,Invest Cont,510,,,,1700 W  52ND                         ST,,33.9951,-118.3068
241305446,02/01/2024 12:00:00 AM,01/31/2024 12:00:00 AM,1550,13,Newton,1353,2,437,RESISTING ARREST,1212 0400 0906,0,M,H,104,DRIVEWAY,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,437,,,,1000 E  43RD                         ST,,34.0057,-118.2581
240307655,03/12/2024 12:00:00 AM,03/12/2024 12:00:00 AM,0900,03,Southwest,0395,1,341,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",0344 1822 0104,23,X,X,406,OTHER STORE,,,AA,Adult Arrest,341,,,,4000 S  WESTERN                      AV,,34.0109,-118.3089
241806816,03/01/2024 12:00:00 AM,03/01/2024 12:00:00 AM,0027,18,Southeast,1864,1,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",1822 0216 1607 1300 1100 0450 0342 1402 0213,28,M,H,101,STREET,109,SEMI-AUTOMATIC PISTOL,IC,Invest Cont,230,998,,,900 E  116TH                        ST,,33.9292,-118.2586
240205244,01/24/2024 12:00:00 AM,01/23/2024 12:00:00 AM,2210,02,Rampart,0235,1,210,ROBBERY,0906 0913 1820 0400 0416 0355 1309,30,M,H,108,PARKING LOT,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AA,Adult Arrest,210,,,,100 N  ALVARADO                     ST,,34.0677,-118.2731
240608101,03/31/2024 12:00:00 AM,03/14/2024 12:00:00 AM,0627,06,Hollywood,0663,1,442,SHOPLIFTING - PETTY THEFT ($950 & UNDER),1501 1822 0325 0604,0,X,X,301,GAS STATION,,,IC,Invest Cont,442,,,,6600    SANTA MONICA                 BL,,34.0907,-118.3332
240307681,03/11/2024 12:00:00 AM,03/10/2024 12:00:00 AM,0645,03,Southwest,0395,2,745,VANDALISM - MISDEAMEANOR ($399 OR UNDER),0329 1300 0603 0913,40,F,B,108,PARKING LOT,200,KNIFE WITH BLADE 6INCHES OR LESS,IC,Invest Cont,745,,,,4100 S  WESTERN                      AV,,34.0099,-118.3089
240804849,01/24/2024 12:00:00 AM,01/24/2024 12:00:00 AM,1955,08,West LA,0833,1,210,ROBBERY,0325 1402 1100 0302 0334 0450 1407 2004 0945 0400,0,X,X,401,MINI-MART,102,HAND GUN,AA,Adult Arrest,210,998,,,1400    WESTWOOD                     BL,,34.0553,-118.4418
241706283,02/24/2024 12:00:00 AM,02/24/2024 12:00:00 AM,2145,17,Devonshire,1737,1,761,BRANDISH WEAPON,0334 0312 1822 1300,27,M,W,501,SINGLE FAMILY DWELLING,106,UNKNOWN FIREARM,IC,Invest Cont,761,,,,10700    GOTHIC                       AV,,34.2647,-118.4892
240405291,02/10/2024 12:00:00 AM,02/10/2024 12:00:00 AM,1415,04,Hollenbeck,0451,2,624,BATTERY - SIMPLE ASSAULT,0447 0416 0554,38,F,H,501,SINGLE FAMILY DWELLING,500,UNKNOWN WEAPON/OTHER WEAPON,IC,Invest Cont,624,,,,1200    GABRIEL GARCIA MARQUEZ       ST,,34.051,-118.227
241805481,01/31/2024 12:00:00 AM,01/09/2024 12:00:00 AM,1930,18,Southeast,1802,2,624,BATTERY - SIMPLE ASSAULT,0913 0602 0444,28,F,B,517,MISSIONS/SHELTERS,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,624,,,,8700 S  BROADWAY,,33.9586,-118.2782
241105327,02/05/2024 12:00:00 AM,02/05/2024 12:00:00 AM,0830,11,Northeast,1162,1,761,BRANDISH WEAPON,0334 0605 1312 0432 1822,28,F,B,104,DRIVEWAY,102,HAND GUN,IC,Invest Cont,761,,,,4600    LA MIRADA                    AV,,34.0945,-118.2887
241506166,02/14/2024 12:00:00 AM,02/14/2024 12:00:00 AM,1215,15,N Hollywood,1585,2,626,INTIMATE PARTNER - SIMPLE ASSAULT,2000 0446 1814,51,M,A,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,626,,,,10900    BLUFFSIDE                    DR,,34.1412,-118.3681
240308116,03/12/2024 12:00:00 AM,03/11/2024 12:00:00 AM,2000,03,Southwest,0396,2,624,BATTERY - SIMPLE ASSAULT,0400 0416 0446 1822 2024,39,F,B,102,SIDEWALK,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,624,,,,HOOVER                       ST,VERNON,34.0037,-118.2872
240109684,03/28/2024 12:00:00 AM,03/28/2024 12:00:00 AM,2000,01,Central,0161,1,442,SHOPLIFTING - PETTY THEFT ($950 & UNDER),0325 0344,0,X,X,404,DEPARTMENT STORE,,,IC,Invest Cont,442,,,,700 S  FIGUEROA                     ST,,34.0483,-118.2631
241604437,01/16/2024 12:00:00 AM,01/14/2024 12:00:00 AM,1900,16,Foothill,1684,1,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),1822 0344,50,M,H,101,STREET,,,IC,Invest Cont,420,,,,8000    WEBB                         AV,,34.2162,-118.3882
241804183,01/04/2024 12:00:00 AM,01/04/2024 12:00:00 AM,0430,18,Southeast,1862,2,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",1251 0913 0329 2004,26,M,B,122,"VEHICLE, PASSENGER/TRUCK",,,AA,Adult Arrest,740,,,,116TH                        ST,SAN PEDRO                    ST,33.9292,-118.2696
240104813,01/12/2024 12:00:00 AM,01/12/2024 12:00:00 AM,1740,01,Central,0162,1,343,SHOPLIFTING-GRAND THEFT ($950.01 & OVER),0404 0325 0344,0,X,X,404,DEPARTMENT STORE,,,IC,Invest Cont,343,,,,700 W  7TH                          ST,,34.048,-118.2577
240605328,01/25/2024 12:00:00 AM,01/25/2024 12:00:00 AM,0620,06,Hollywood,0646,2,624,BATTERY - SIMPLE ASSAULT,1266 1822 0400 0444 0446 0416 0329,22,M,B,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AA,Adult Arrest,624,,,,1600    WILCOX                       AV,,34.0998,-118.331
242106660,03/07/2024 12:00:00 AM,03/07/2024 12:00:00 AM,1500,21,Topanga,2125,1,236,INTIMATE PARTNER - AGGRAVATED ASSAULT,2000 0416 0447 0400 0913,40,F,H,501,SINGLE FAMILY DWELLING,212,BOTTLE,IC,Invest Cont,236,,,,21800    SATICOY                      ST,,34.2119,-118.6017
241604619,01/21/2024 12:00:00 AM,01/21/2024 12:00:00 AM,0110,16,Foothill,1684,2,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",0329 1300,36,M,O,122,"VEHICLE, PASSENGER/TRUCK",500,UNKNOWN WEAPON/OTHER WEAPON,IC,Invest Cont,740,,,,11800    BLYTHE                       ST,,34.2148,-118.39
241505131,01/23/2024 12:00:00 AM,01/22/2024 12:00:00 AM,1600,15,N Hollywood,1553,1,510,VEHICLE - STOLEN,,0,,,101,STREET,,,IC,Invest Cont,510,,,,11600    BLIX                         ST,,34.1567,-118.3855
240206710,02/23/2024 12:00:00 AM,02/22/2024 12:00:00 AM,1819,02,Rampart,0201,1,341,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",1822 0344 0394,34,F,B,504,OTHER RESIDENCE,,,IC,Invest Cont,341,,,,900 N  MARIPOSA                     AV,,34.0868,-118.2991
241404141,01/03/2024 12:00:00 AM,01/03/2024 12:00:00 AM,2030,14,Pacific,1494,1,440,THEFT PLAIN - PETTY ($950 & UNDER),1822 0344,48,F,O,212,TRANSPORTATION FACILITY (AIRPORT),500,UNKNOWN WEAPON/OTHER WEAPON,IC,Invest Cont,440,,,,600    WORLD                        WY,,33.9429,-118.403
241504247,01/04/2024 12:00:00 AM,01/01/2024 12:00:00 AM,1419,15,N Hollywood,1513,1,330,BURGLARY FROM VEHICLE,0344,44,F,B,252,"COFFEE SHOP (STARBUCKS, COFFEE BEAN, PEET'S, ETC.)",,,IC,Invest Cont,330,,,,12500    SHERMAN                      WY,,34.2012,-118.4052
241700602,02/09/2024 12:00:00 AM,02/09/2024 12:00:00 AM,2150,17,Devonshire,1782,1,210,ROBBERY,1402 0355 0202 0334 1822 0344 0324 0321,0,X,X,210,RESTAURANT/FAST FOOD,201,KNIFE WITH BLADE OVER 6 INCHES IN LENGTH,IC,Invest Cont,210,998,,,8800    CORBIN                       AV,,34.2302,-118.5623
241606416,03/16/2024 12:00:00 AM,03/16/2024 12:00:00 AM,2000,16,Foothill,1602,2,903,CONTEMPT OF COURT,2038 1501,47,F,H,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,903,,,,12700    WEIDNER                      ST,,34.2826,-118.4095
241800501,01/01/2024 12:00:00 AM,01/01/2024 12:00:00 AM,0500,18,Southeast,1802,1,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",1402 0342 1822 0416 0400 0326 0448 0417 1313,20,M,H,101,STREET,302,BLUNT INSTRUMENT,IC,Invest Cont,230,998,,,200 W  93RD                         ST,,33.956,-118.2772
240707272,03/18/2024 12:00:00 AM,03/18/2024 12:00:00 AM,0400,07,Wilshire,0714,1,310,BURGLARY,1609 1822 0325 1402,0,X,X,203,OTHER BUSINESS,,,IC,Invest Cont,310,998,,,7300    BEVERLY                      BL,,34.0782,-118.3509
240207859,03/16/2024 12:00:00 AM,03/16/2024 12:00:00 AM,2238,02,Rampart,0205,1,442,SHOPLIFTING - PETTY THEFT ($950 & UNDER),1822 0325,0,X,X,203,OTHER BUSINESS,,,IC,Invest Cont,442,,,,600 N  DILLON                       ST,,34.0786,-118.2788
240206779,02/24/2024 12:00:00 AM,02/23/2024 12:00:00 AM,2200,02,Rampart,0265,1,440,THEFT PLAIN - PETTY ($950 & UNDER),0344 1822,34,F,H,101,STREET,,,IC,Invest Cont,440,,,,ALVARADO                     ST,7TH                          ST,34.0565,-118.2768
242004512,01/15/2024 12:00:00 AM,01/15/2024 12:00:00 AM,1728,20,Olympic,2062,1,442,SHOPLIFTING - PETTY THEFT ($950 & UNDER),1822 0342 0325 0378 0202 0344 0352 1221,0,X,X,404,DEPARTMENT STORE,,,IC,Invest Cont,442,,,,3100 W  PICO                         BL,,34.0506,-118.3127
240406643,03/28/2024 12:00:00 AM,03/27/2024 12:00:00 AM,2330,04,Hollenbeck,0461,1,510,VEHICLE - STOLEN,,0,,,101,STREET,,,IC,Invest Cont,510,,,,100 S  PECAN                        ST,,34.0453,-118.2219
240905498,02/11/2024 12:00:00 AM,02/11/2024 12:00:00 AM,0900,09,Van Nuys,0939,2,624,BATTERY - SIMPLE ASSAULT,0416 0446,32,M,O,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,624,,,,6100    COLDWATER CANYON             AV,,34.1781,-118.4179
241206872,02/19/2024 12:00:00 AM,02/19/2024 12:00:00 AM,0640,12,77th Street,1266,2,626,INTIMATE PARTNER - SIMPLE ASSAULT,1814 2000 0416 0447 0329,28,F,B,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",500,UNKNOWN WEAPON/OTHER WEAPON,IC,Invest Cont,626,,,,500 W  81ST                         ST,,33.9655,-118.2827
242100540,02/02/2024 12:00:00 AM,02/02/2024 12:00:00 AM,2050,21,Topanga,2143,1,310,BURGLARY,1420 1402 0344 1609 0321,52,M,O,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,310,998,,,23000    CALVERT                      ST,,34.1811,-118.6274
242106495,03/02/2024 12:00:00 AM,02/18/2024 12:00:00 AM,1100,21,Topanga,2177,1,341,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",0344,28,F,W,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,341,,,,5800    MCDONIE                      AV,,34.1763,-118.5745
240304898,01/17/2024 12:00:00 AM,01/16/2024 12:00:00 AM,1700,03,Southwest,0355,1,510,VEHICLE - STOLEN,,0,,,101,STREET,,,IC,Invest Cont,510,,,,ST ANDREWS                   PL,36TH                         ST,34.0228,-118.3119
241806161,02/16/2024 12:00:00 AM,02/16/2024 12:00:00 AM,0100,18,Southeast,1822,1,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",0913 0416 1202 2002,73,M,H,501,SINGLE FAMILY DWELLING,500,UNKNOWN WEAPON/OTHER WEAPON,AA,Adult Arrest,230,,,,200 W  99TH                         ST,,33.9465,-118.2766
241405395,01/20/2024 12:00:00 AM,01/11/2024 12:00:00 AM,2340,14,Pacific,1445,1,341,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",0344,27,M,A,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,IC,Invest Cont,341,,,,3900    BEETHOVEN                    ST,,33.998,-118.4399
241407156,03/08/2024 12:00:00 AM,02/16/2024 12:00:00 AM,0001,14,Pacific,1435,1,330,BURGLARY FROM VEHICLE,1612 0344 1300,0,X,X,101,STREET,,,IC,Invest Cont,330,,,,11900    VICTORIA                     AV,,34.0094,-118.4284
240200562,01/27/2024 12:00:00 AM,01/27/2024 12:00:00 AM,0105,02,Rampart,0237,1,210,ROBBERY,0450 1822 1100 0342 0355 1407 1309 1218 0906,36,M,H,102,SIDEWALK,109,SEMI-AUTOMATIC PISTOL,JA,Juv Arrest,210,998,,,200 N  UNION                        AV,,34.0656,-118.2652
241606334,03/13/2024 12:00:00 AM,03/08/2024 12:00:00 AM,0900,16,Foothill,1668,1,310,BURGLARY,0344 1202 1609,81,F,W,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,310,,,,6900    ESTEPA                       DR,,34.2416,-118.2819
240807137,03/20/2024 12:00:00 AM,02/09/2024 12:00:00 AM,1100,08,West LA,0807,1,440,THEFT PLAIN - PETTY ($950 & UNDER),0344,32,M,O,119,"PORCH, RESIDENTIAL",,,IC,Invest Cont,440,,,,2400    BENEDICT CANYON              DR,,34.1126,-118.4441
241406139,02/16/2024 12:00:00 AM,02/16/2024 12:00:00 AM,2144,14,Pacific,1476,1,310,BURGLARY,1609 0344 0321 1205,52,M,W,501,SINGLE FAMILY DWELLING,500,UNKNOWN WEAPON/OTHER WEAPON,IC,Invest Cont,310,,,,6500 W  82ND                         ST,,33.9646,-118.4019
241209014,03/26/2024 12:00:00 AM,03/26/2024 12:00:00 AM,2030,12,77th Street,1257,1,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",1402 1202 0400 0416 0411 0913 0561 0602,64,M,H,501,SINGLE FAMILY DWELLING,500,UNKNOWN WEAPON/OTHER WEAPON,IC,Invest Cont,230,998,,,900 W  76TH                         ST,,33.9707,-118.2897
240607908,03/27/2024 12:00:00 AM,03/24/2024 12:00:00 AM,1941,06,Hollywood,0663,1,341,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",1501 1822 0344,34,F,W,506,ABANDONED BUILDING ABANDONED HOUSE,,,IC,Invest Cont,341,,,,6600    SANTA MONICA                 BL,,34.0907,-118.3332
241805049,01/22/2024 12:00:00 AM,01/22/2024 12:00:00 AM,2100,18,Southeast,1801,2,956,"LETTERS, LEWD  -  TELEPHONE CALLS, LEWD",1822 0906,36,F,B,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,956,,,,800 W  93RD                         ST,,33.9519,-118.2893
241805320,01/26/2024 12:00:00 AM,01/19/2024 12:00:00 AM,2330,18,Southeast,1832,1,440,THEFT PLAIN - PETTY ($950 & UNDER),0344 1822,42,F,B,124,BUS STOP,,,IC,Invest Cont,440,,,,100 E  105TH                        ST,,33.941,-118.2739
240707008,03/04/2024 12:00:00 AM,03/03/2024 12:00:00 AM,1655,07,Wilshire,0721,1,440,THEFT PLAIN - PETTY ($950 & UNDER),0342 1822 0394 0344,52,F,O,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,IC,Invest Cont,440,,,,400 S  HOLT                         AV,,34.0721,-118.3785
241508379,03/30/2024 12:00:00 AM,03/30/2024 12:00:00 AM,2000,15,N Hollywood,1549,1,761,BRANDISH WEAPON,0334,20,M,H,203,OTHER BUSINESS,200,KNIFE WITH BLADE 6INCHES OR LESS,IC,Invest Cont,761,,,,11200    BURBANK                      BL,,34.1722,-118.375
241606685,03/26/2024 12:00:00 AM,03/22/2024 12:00:00 AM,0737,16,Foothill,1656,2,354,THEFT OF IDENTITY,0377 0930,34,F,H,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,354,,,,8000    MCGROARTY                    ST,,34.2549,-118.3195
240606907,03/03/2024 12:00:00 AM,02/16/2024 12:00:00 AM,1900,06,Hollywood,0628,2,624,BATTERY - SIMPLE ASSAULT,0913 0400 0416,23,M,W,102,SIDEWALK,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,624,,,,5900    FRANKLIN                     AV,,34.1084,-118.3213
242006681,03/03/2024 12:00:00 AM,03/02/2024 12:00:00 AM,2000,20,Olympic,2034,1,330,BURGLARY FROM VEHICLE,1307 0344 0321 1822 1609,27,M,H,101,STREET,,,IC,Invest Cont,330,,,,KINGSLEY,7TH                          ST,34.0597,-118.3031
240607340,03/13/2024 12:00:00 AM,03/13/2024 12:00:00 AM,0830,06,Hollywood,0676,1,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),,0,,,101,STREET,,,IC,Invest Cont,420,,,,5700    WARING                       AV,,34.0853,-118.3222
241806761,02/28/2024 12:00:00 AM,02/28/2024 12:00:00 AM,1915,18,Southeast,1861,1,761,BRANDISH WEAPON,1822 0334 0443,68,M,W,402,MARKET,207,OTHER KNIFE,IC,Invest Cont,761,,,,11900 S  VERMONT                      AV,,33.9251,-118.2915
240805353,02/05/2024 12:00:00 AM,02/03/2024 12:00:00 AM,2124,08,West LA,0852,1,442,SHOPLIFTING - PETTY THEFT ($950 & UNDER),0325,0,X,X,203,OTHER BUSINESS,,,IC,Invest Cont,442,,,,11800    SANTA MONICA                 BL,,34.0428,-118.4582
240505698,02/14/2024 12:00:00 AM,02/14/2024 12:00:00 AM,1000,05,Harbor,0511,2,900,VIOLATION OF COURT ORDER,2038,65,F,H,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,900,,,,1300    253RD                        ST,,33.7948,-118.3059
240107535,02/20/2024 12:00:00 AM,01/05/2024 12:00:00 AM,0500,01,Central,0128,1,341,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",0344,23,M,A,503,HOTEL,,,IC,Invest Cont,341,,,,100 S  LOS ANGELES                  ST,,34.0515,-118.2424
241806908,03/02/2024 12:00:00 AM,03/02/2024 12:00:00 AM,1310,18,Southeast,1801,1,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",2033 0913 0555 0432 0602 0400,19,M,H,108,PARKING LOT,207,OTHER KNIFE,AA,Adult Arrest,230,,,,500 W  92ND                         ST,,33.9528,-118.2827
241605340,02/14/2024 12:00:00 AM,02/12/2024 12:00:00 AM,1430,16,Foothill,1681,2,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",0329,0,X,X,721,HIGH SCHOOL,,,IC,Invest Cont,740,,,,12400    ROSCOE                       BL,,34.2217,-118.4031
240707439,03/22/2024 12:00:00 AM,03/22/2024 12:00:00 AM,0752,07,Wilshire,0721,2,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",0329 1822,45,M,W,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,IC,Invest Cont,740,,,,100 N  CLARK                        DR,,34.0753,-118.3849
241405517,02/05/2024 12:00:00 AM,01/29/2024 12:00:00 AM,2324,14,Pacific,1499,1,510,VEHICLE - STOLEN,,0,,,108,PARKING LOT,,,IC,Invest Cont,510,,,,11100    HINDRY                       AV,,33.9345,-118.3724
240805922,02/19/2024 12:00:00 AM,02/19/2024 12:00:00 AM,0930,08,West LA,0826,2,626,INTIMATE PARTNER - SIMPLE ASSAULT,2000 0400,56,M,H,501,SINGLE FAMILY DWELLING,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AA,Adult Arrest,626,,,,500 S  WESTGATE                     AV,,34.0571,-118.474
240904950,01/28/2024 12:00:00 AM,01/27/2024 12:00:00 AM,0100,09,Van Nuys,0909,1,520,VEHICLE - ATTEMPT STOLEN,1501 1822,38,M,O,101,STREET,,,IC,Invest Cont,520,,,,7400    MAMMOTH                      AV,,34.2058,-118.4326
240504830,01/23/2024 12:00:00 AM,01/22/2024 12:00:00 AM,1500,05,Harbor,0503,1,510,VEHICLE - STOLEN,,0,,,101,STREET,,,IC,Invest Cont,510,,,,255TH                        ST,MARIGOLD                     AV,33.7928,-118.296
241407839,03/25/2024 12:00:00 AM,03/25/2024 12:00:00 AM,1535,14,Pacific,1494,2,755,BOMB SCARE,1822 0403,30,M,H,212,TRANSPORTATION FACILITY (AIRPORT),500,UNKNOWN WEAPON/OTHER WEAPON,IC,Invest Cont,755,,,,100    WORLD                        WY,,33.9455,-118.4004
241105138,02/01/2024 12:00:00 AM,01/31/2024 12:00:00 AM,0001,11,Northeast,1179,1,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",0400 0416 1206,36,F,H,101,STREET,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,230,,,,100 W  AVENUE 43,,34.0943,-118.2086
240406704,03/31/2024 12:00:00 AM,03/31/2024 12:00:00 AM,1440,04,Hollenbeck,0424,1,341,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",0344,38,M,H,222,LAUNDROMAT,,,IC,Invest Cont,341,,,,3700 N  MISSION                      RD,,34.0685,-118.2009
240205282,01/25/2024 12:00:00 AM,01/25/2024 12:00:00 AM,0125,02,Rampart,0238,1,310,BURGLARY,1822 0344 1601 0329,0,X,X,721,HIGH SCHOOL,,,IC,Invest Cont,310,,,,1200    COLTON                       ST,,34.0621,-118.2546
241907319,03/29/2024 12:00:00 AM,03/07/2024 12:00:00 AM,0600,19,Mission,1985,2,354,THEFT OF IDENTITY,1822 0929,38,M,O,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,IC,Invest Cont,354,,,,8800    VAN NUYS                     BL,,34.2301,-118.4502
242005630,02/04/2024 12:00:00 AM,02/04/2024 12:00:00 AM,0145,20,Olympic,2029,2,624,BATTERY - SIMPLE ASSAULT,1822 0359 0342 1309 1312 0400 0416 0446,38,M,H,108,PARKING LOT,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,624,,,,3200 W  4TH                          ST,,34.0669,-118.2892
240305723,02/02/2024 12:00:00 AM,02/02/2024 12:00:00 AM,1403,03,Southwest,0325,1,761,BRANDISH WEAPON,0334 1822 2021,24,M,W,108,PARKING LOT,102,HAND GUN,IC,Invest Cont,761,,,,VERMONT                      AV,29TH                         ST,34.0287,-118.2915
240607907,03/27/2024 12:00:00 AM,03/26/2024 12:00:00 AM,1730,06,Hollywood,0645,1,310,BURGLARY,1609 0329 1501 0344 1822,0,X,X,118,CONSTRUCTION SITE,500,UNKNOWN WEAPON/OTHER WEAPON,IC,Invest Cont,310,,,,6900 W  SUNSET                       BL,,34.098,-118.3405
240805535,02/11/2024 12:00:00 AM,02/09/2024 12:00:00 AM,1900,08,West LA,0853,1,310,BURGLARY,0344 1822,66,M,W,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",500,UNKNOWN WEAPON/OTHER WEAPON,IC,Invest Cont,310,,,,11500    SANTA MONICA                 BL,,34.0455,-118.4519
